event_id,event_name,start_date_time,end_date_time,event_agency,event_type,event_borough,event_location,street_closure_type,community_board,police_precinct,event_street_side,event_date
369850,Lawn Maintenance,2017-11-15 00:00:00,2017-11-15 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Center Lawn ,N/A,"5, ","13, ",,2017-11-15
376356,Billy Johnson Playground Lawn reconstruction,2017-12-01 00:00:00,2017-12-01 23:00:00,Parks Department,Construction,Manhattan,Central Park: Johnson Playground Lawns ,N/A,"64, ","22, ",,2017-12-01
330659,West Dalehead Arch Landscape Restoration,2017-11-28 00:00:00,2017-11-28 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-11-28
376143,Walker Park Afterschool,2017-11-16 11:00:00,2017-11-16 19:00:00,Parks Department,Special Event,Staten Island,Walker Park: Walker Park - Whole Park ,N/A,"1, ","120, ",,2017-11-16
324484,Metropolitan Market (Friday's),2017-11-10 07:00:00,2017-11-10 18:00:00,Street Activity Permit Office,Farmers Market,Manhattan, EAST   99 STREET between SECOND AVENUE and THIRD AVENUE,Partial Sidewalk Closure ,"11, ","23, ",North,2017-11-10
317942,Lincoln Hospital Greenmarket Tuesday and Friday,2017-11-14 08:00:00,2017-11-14 17:00:00,Street Activity Permit Office,Farmers Market,Bronx, EAST  149 STREET between MORRIS AVENUE and PARK AVENUE,Sidewalk and Curb Lane Closure ,"1, ","40, ",South,2017-11-14
347858,Celebration,2017-11-11 12:30:00,2017-11-11 14:00:00,Parks Department,Special Event,Manhattan,Central Park: Cop Cot ,N/A,"64, ","22, ",,2017-11-11
317527,Miscellaneous,2017-11-08 08:00:00,2017-11-08 20:00:00,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",N/A,"5, ","13, ",,2017-11-08
376700,OCTOBER SYNTHETIC TURF CARE,2017-11-12 06:00:00,2017-11-12 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-11-12
381186,"E. 102nd Landscape Winter Closure until April 7, 2018",2017-11-24 00:00:00,2017-11-24 23:59:00,Parks Department,Construction,Manhattan,Central Park: East 102nd St Landscape A ,N/A,"64, ","22, ",,2017-11-24
367453,BGA Textile Drive 11.15.2017,2017-11-15 11:00:00,2017-11-15 14:00:00,Parks Department,Special Event,Manhattan,Father Duffy Square: Father Duffy Square ,N/A,"5, ","18, ",,2017-11-15
317527,Miscellaneous,2017-12-01 08:00:00,2017-12-01 20:00:00,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",N/A,"5, ","13, ",,2017-12-01
375816,Fall Field Day,2017-11-09 10:00:00,2017-11-09 13:00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Shandler Picnic Area 1 ,N/A,"26, ","50, ",,2017-11-09
321815,Celebration,2017-11-11 09:30:00,2017-11-11 11:30:00,Parks Department,Special Event,Manhattan,Central Park: Gapstow Bridge ,N/A,"64, ","22, ",,2017-11-11
369429,Ai WeiWei Installation,2017-12-04 01:00:00,2017-12-04 22:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Arch Plaza ,N/A,"2, ","6, ",,2017-12-04
375840,Winter Village at Bryant Park,2017-11-12 00:00:00,2017-11-12 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-11-12
369850,Lawn Maintenance,2017-11-28 00:00:00,2017-11-28 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Center Lawn ,N/A,"5, ","13, ",,2017-11-28
358771,Staten Island Athletic Club Fun Run,2017-11-15 09:00:00,2017-11-15 11:00:00,Parks Department,Special Event,Staten Island,Clove Lakes Park: Trails Clove Lakes ,N/A,"1, ","120, ",,2017-11-15
335206,Juggling,2017-12-07 12:00:00,2017-12-07 13:00:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-12-07
376356,Billy Johnson Playground Lawn reconstruction,2017-11-29 00:00:00,2017-11-29 23:00:00,Parks Department,Construction,Manhattan,Central Park: Johnson Playground Lawns ,N/A,"64, ","22, ",,2017-11-29
369861,Lawn Maintenance,2017-11-28 00:00:00,2017-11-28 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South ,N/A,"5, ","13, ",,2017-11-28
324826,Thursday Corps,2017-11-09 10:00:00,2017-11-09 14:00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Lincoln Road Lawns ,N/A,"55, ","78, ",,2017-11-09
368882,Lawn Closure due to COnstruction,2017-11-18 00:00:00,2017-11-18 23:00:00,Parks Department,Construction,Manhattan,Inwood Hill Park: Behind Nature Center Lawn ,N/A,"12, ","34, ",,2017-11-18
335206,Juggling,2017-11-23 12:00:00,2017-11-23 13:00:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-11-23
381184,"E 72nd  Plygrnd Lawn Winter Closure until April 7, 2018",2017-12-02 00:00:00,2017-12-02 23:59:00,Parks Department,Construction,Manhattan,Central Park: East 72nd Street Playground Lawns ,N/A,"8, ","19, ",,2017-12-02
369861,Lawn Maintenance,2017-12-03 00:00:00,2017-12-03 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South ,N/A,"5, ","13, ",,2017-12-03
335206,Juggling,2017-11-24 12:00:00,2017-11-24 13:00:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-11-24
346473,Winter Holiday Celebration,2017-12-08 18:00:00,2017-12-08 20:00:00,Parks Department,Special Event,Bronx,Owen F. Dolen Park: Passive Area ,N/A,"10, ","45, ",,2017-12-08
375524,Great Hill Winter Closure,2018-02-27 00:00:00,2018-02-27 01:00:00,Parks Department,Construction,Manhattan,Central Park: Great Hill Oval ,N/A,"64, ","22, ",,2018-02-27
379636,synthetic turf care,2017-11-27 07:00:00,2017-11-27 13:30:00,Parks Department,Construction,Brooklyn,"Bush Terminal Park: Soccer-01 ,Bush Terminal Park: Soccer-02 ,Bush Terminal Park: Soccer-03 ,Calvert Vaux Park: Soccer-01 ,Calvert Vaux Park: Soccer-02 ,Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B ,Sunset Park: Softball-01 ,Heckscher Playground: Soccer-01 ,Saratoga Ballfields: Multi Purpose Play Area-01 ,Nostrand Playground (PS 269): Soccer-01 ,Nostrand Playground (PS 269): Softball-01 ,Red Hook Recreation Area: Soccer-01 ,Bill Brown Playground: Soccer-01 ,Bill Brown Playground: Softball-01",N/A,"03, 04, 06, 07, 08, 11, 13, 14, 15, 16, 17, 2, 4, ","60, 61, 62, 67, 70, 72, 73, 76, 78, 79, 83, 84, ",,2017-11-27
369861,Lawn Maintenance,2017-11-24 00:00:00,2017-11-24 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South ,N/A,"5, ","13, ",,2017-11-24
374841,Celebration ,2017-11-12 12:00:00,2017-11-12 13:00:00,Parks Department,Special Event,Manhattan,Kimlau Square: KimLau Square ,N/A,"3, ","5, ",,2017-11-12
369429,Ai WeiWei Installation,2017-11-08 01:00:00,2017-11-08 22:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Arch Plaza ,N/A,"2, ","6, ",,2017-11-08
364912,Miscellaneous,2017-11-16 08:00:00,2017-11-16 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2017-11-16
320618,Athletic Event Non Sports ,2017-11-28 07:30:00,2017-11-28 08:30:00,Parks Department,Special Event,Manhattan,"Fort Tryon Park: Margaret Corbin Circle ,Fort Tryon Park: Heather Garden ,Fort Tryon Park: Fort Tryon Park ",N/A,"12, ","34, ",,2017-11-28
365144,Flying Radio Controled Model Planes at field,2017-11-29 08:00:00,2017-11-29 19:00:00,Parks Department,Special Event,Brooklyn,Marine Park: Hobby Field ,N/A,"18, ","63, ",,2017-11-29
371978,Community Board 1 Silver Lake Sunnyside Area Committee Meeting,2017-11-15 19:00:00,2017-11-15 20:15:00,Parks Department,Special Event,Staten Island,Silver Lake Park: Concert Area - Forest Ave Side ,N/A,"1, ","120, ",,2017-11-15
374188,NYRR Open Run - Marine Park,2017-11-12 08:00:00,2017-11-12 09:00:00,Parks Department,Special Event,Brooklyn,Marine Park: Marine Park ,N/A,"15, ","63, ",,2017-11-12
376860,Picnic ,2017-11-19 08:30:00,2017-11-19 10:30:00,Parks Department,Special Event,Manhattan,"Central Park: Cherry Hill ,Central Park: Wagner Cove ",N/A,"64, ","22, ",,2017-11-19
369850,Lawn Maintenance,2017-12-07 00:00:00,2017-12-07 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Center Lawn ,N/A,"5, ","13, ",,2017-12-07
369846,Lawn Maintenance,2017-11-17 00:00:00,2017-11-17 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Farragut Lawn ,N/A,"5, ","13, ",,2017-11-17
366760,Field Reconstruction,2017-11-21 06:00:00,2017-11-21 23:00:00,Parks Department,Construction,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",N/A,"11, ","25, ",,2017-11-21
381152,"Dana Ctr Lawn Winter Closure until May 1, 2018",2017-11-28 00:00:00,2017-11-28 23:59:00,Parks Department,Construction,Manhattan,Central Park: Dana Discovery Center Lawn ,N/A,"64, ","22, ",,2017-11-28
317955,57 Street Greenmarket Wednesday  Saturday,2017-12-02 08:00:00,2017-12-02 18:00:00,Street Activity Permit Office,Farmers Market,Manhattan, 10 AVENUE between WEST   57 STREET and WEST   58 STREET,Sidewalk and Curb Lane Closure ,"4, ","18, ",East,2017-12-02
377883,Celebration,2017-11-25 13:00:00,2017-11-25 15:00:00,Parks Department,Special Event,Manhattan,Central Park: Cop Cot ,N/A,"64, ","22, ",,2017-11-25
322805,Fresh Food Box,2017-11-11 15:00:00,2017-11-11 19:00:00,Street Activity Permit Office,Plaza Event,Manhattan,125th Street Plaza: 125th Street Plaza E 125 Street between Park Avenue West and Park Avenue East,Pedestrian Plaza ,"11, ","25, ",Full,2017-11-11
369861,Lawn Maintenance,2017-11-30 00:00:00,2017-11-30 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South ,N/A,"5, ","13, ",,2017-11-30
369856,Lawn Maintenance,2017-12-03 00:00:00,2017-12-03 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Magnolia Lawn ,N/A,"5, ","13, ",,2017-12-03
336404,Portals,2017-10-10 00:01:00,2017-11-21 23:30:00,Street Activity Permit Office,Plaza Event,Manhattan,46/47 Broadway Pedestrian Plaza (Times Sq): 46/47 Broadway Pedestrian Plaza (Times Sq) BROADWAY between WEST   46 STREET and WEST   47 STREET,Pedestrian Plaza ,"5, ","18, ",Full,2017-10-10
368882,Lawn Closure due to COnstruction,2017-11-16 00:00:00,2017-11-16 23:00:00,Parks Department,Construction,Manhattan,Inwood Hill Park: Behind Nature Center Lawn ,N/A,"12, ","34, ",,2017-11-16
320147,Heather Garden Tour,2017-12-03 13:00:00,2017-12-03 14:00:00,Parks Department,Special Event,Manhattan,Fort Tryon Park: Heather Garden ,N/A,"12, ","34, ",,2017-12-03
369429,Ai WeiWei Installation,2017-12-05 01:00:00,2017-12-05 22:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Arch Plaza ,N/A,"2, ","6, ",,2017-12-05
375840,Winter Village at Bryant Park,2017-11-09 00:00:00,2017-11-09 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-11-09
340370,Memorial Day and Veteran's Day,2017-11-11 11:00:00,2017-11-11 12:00:00,Parks Department,Special Event,Bronx,Pelham Parkway: Pelham Parkway ,N/A,"11, ","49, ",,2017-11-11
375481,Celebration,2017-11-24 16:00:00,2017-11-24 18:00:00,Parks Department,Special Event,Manhattan,Central Park: Cop Cot ,N/A,"64, ","22, ",,2017-11-24
380154,Willie McCabe Memorial Run,2017-11-18 13:00:00,2017-11-18 16:00:00,Parks Department,Special Event,Brooklyn,Shore Parkway: Shore Parkway Bike Path Bay Ridge ,N/A,"11, ","68, ",,2017-11-18
317954,175 street Greenmarket Thursday,2017-11-09 08:00:00,2017-11-09 18:00:00,Street Activity Permit Office,Farmers Market,Manhattan, WEST  175 STREET between WADSWORTH AVENUE and BROADWAY,Sidewalk and Curb Lane Closure ,"12, ","33, ",Both,2017-11-09
343642,Morrison- Soundview Farmers Market,2017-11-18 08:00:00,2017-11-18 16:00:00,Street Activity Permit Office,Farmers Market,Bronx, HARROD AVENUE between MORRISON AVENUE and WESTCHESTER AVENUE,Sidewalk and Curb Lane Closure ,"9, ","43, ",West,2017-11-18
366760,Field Reconstruction,2017-12-07 06:00:00,2017-12-07 23:00:00,Parks Department,Construction,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",N/A,"11, ","25, ",,2017-12-07
331861,Central Park international folkdancing,2017-11-19 12:00:00,2017-11-19 20:00:00,Parks Department,Special Event,Manhattan,Central Park: King Jagiallo Plaza ,N/A,"64, ","22, ",,2017-11-19
376877,PE Classes,2017-11-09 08:00:00,2017-11-09 15:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2017-11-09
379323,Twitter,2017-11-08 13:00:00,2017-11-08 16:00:00,Street Activity Permit Office,Production Event,Manhattan, 3 AVENUE between EAST   42 STREET and EAST   41 STREET,Sidewalk and Curb Lane Closure ,"6, ","17, ",West,2017-11-08
314103,97 Street Greenmarket Friday,2017-11-10 08:00:00,2017-11-10 16:00:00,Street Activity Permit Office,Farmers Market,Manhattan, WEST   97 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,Sidewalk and Curb Lane Closure ,"7, ","24, ",North,2017-11-10
372322,Miscellaneous,2017-11-17 11:00:00,2017-11-17 17:00:00,Parks Department,Special Event,Brooklyn,Columbus Park: Columbus Park ,N/A,"2, ","84, ",,2017-11-17
368421,Big Apple Circus,2017-11-11 19:00:00,2017-11-11 20:00:00,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",N/A,"7, ","20, ",,2017-11-11
369850,Lawn Maintenance,2017-12-03 00:00:00,2017-12-03 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Center Lawn ,N/A,"5, ","13, ",,2017-12-03
371297,Celebration,2017-11-25 11:00:00,2017-11-25 13:00:00,Parks Department,Special Event,Manhattan,Central Park: Cop Cot ,N/A,"64, ","22, ",,2017-11-25
364912,Miscellaneous,2017-11-18 08:00:00,2017-11-18 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2017-11-18
380334,Celebration,2017-11-21 11:00:00,2017-11-21 13:00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,N/A,"64, ","22, ",,2017-11-21
324814,Model Helicopter Flying,2017-11-29 08:00:00,2017-11-29 19:00:00,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Hobby Field ,N/A,"13, ","60, ",,2017-11-29
343642,Morrison- Soundview Farmers Market,2017-11-11 08:00:00,2017-11-11 16:00:00,Street Activity Permit Office,Farmers Market,Bronx, HARROD AVENUE between MORRISON AVENUE and WESTCHESTER AVENUE,Sidewalk and Curb Lane Closure ,"9, ","43, ",West,2017-11-11
336931,Corona Greenmarket Friday,2017-07-07 08:00:00,2017-11-17 18:00:00,Street Activity Permit Office,Farmers Market,Queens, ROOSEVELT AVENUE between 104 STREET and 108 STREET,Sidewalk and Curb Lane Closure ,"3, 4, ","110, 115, ",South,2017-07-07
334460,La Familia Verde Farmer's Market,2017-11-14 08:00:00,2017-11-14 14:00:00,Parks Department,Special Event,Bronx,Tremont Park: Tremont Park ,N/A,"6, ","48, ",,2017-11-14
379171,Weekend Adv. - Astronomy,2017-11-11 18:00:00,2017-11-11 19:30:00,Parks Department,Special Event,Staten Island,Lemon Creek Park: Fishing Pier ,N/A,"3, ","123, ",,2017-11-11
380597,Turf Maintenance,2017-11-21 07:30:00,2017-11-21 13:30:00,Parks Department,Construction,Manhattan,"Corlears Hook Park: Soccer-01 ,Asser Levy Playground: Mini-Soccer-01 ,Chelsea Park: Soccer-01 ,Sara D. Roosevelt Park: Lion's Gate-Soccer-03 ,Sara D. Roosevelt Park: Nike Field-Soccer-02 ,De Witt Clinton Park: Soccer-01 ",N/A,"03, 04, 06, ","10, 13, 18, 5, 7, ",,2017-11-21
380028,JetBlue for Good Kiosk - W. 59th St.,2017-11-07 08:00:00,2017-11-09 22:00:00,Street Activity Permit Office,Street Event,Manhattan, WEST   59 STREET between 7 AVENUE and COLUMBUS CIRCLE,Partial Sidewalk Closure ,"5, 64, ","18, 22, ",South,2017-11-07
369846,Lawn Maintenance,2017-11-23 00:00:00,2017-11-23 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Farragut Lawn ,N/A,"5, ","13, ",,2017-11-23
374547,PE classes,2017-11-28 11:00:00,2017-11-28 13:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2017-11-28
318706,Celebration ,2017-12-08 00:00:00,2017-12-08 23:59:00,Parks Department,Special Event,Manhattan,"Central Park: Bandshell Plaza ,Central Park: Dead Road North ,Central Park: Dead Road South ",N/A,"64, ","22, ",,2017-12-08
381179,"Pilgrim Hill Winter Closure until April 7, 2018",2017-12-08 00:00:00,2017-12-08 23:59:00,Parks Department,Construction,Manhattan,Central Park: Pilgrim Hill ,N/A,"64, ","22, ",,2017-12-08
358771,Staten Island Athletic Club Fun Run,2017-11-25 09:00:00,2017-11-25 11:00:00,Parks Department,Special Event,Staten Island,Clove Lakes Park: Trails Clove Lakes ,N/A,"1, ","120, ",,2017-11-25
366760,Field Reconstruction,2017-12-06 06:00:00,2017-12-06 23:00:00,Parks Department,Construction,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",N/A,"11, ","25, ",,2017-12-06
369890,Broadway Bites by Urbanspace,2017-11-11 00:00:00,2017-11-11 23:59:00,Parks Department,Special Event,Manhattan,Greeley Square Park: Greeley Square Park ,N/A,"5, ","14, ",,2017-11-11
369858,Lawn Maintenance,2017-12-01 00:00:00,2017-12-01 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Dogwood / 25th St Lawn North ,N/A,"5, ","13, ",,2017-12-01
379169,Celebration,2017-11-22 14:00:00,2017-11-22 15:00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,N/A,"64, ","22, ",,2017-11-22
363387,Crab Apple Grove LAWN CLOSURE,2017-12-04 00:00:00,2017-12-04 23:59:00,Parks Department,Construction,Manhattan,Riverside Park: Crab Apple Grove-RSP ,N/A,"7, ","24, ",,2017-12-04
358771,Staten Island Athletic Club Fun Run,2017-11-10 09:00:00,2017-11-10 11:00:00,Parks Department,Special Event,Staten Island,Clove Lakes Park: Trails Clove Lakes ,N/A,"1, ","120, ",,2017-11-10
374769,Miscellaneous,2017-11-26 07:00:00,2017-11-26 23:59:00,Parks Department,Construction,Manhattan,"East River Park: Soccer-01 ,East River Park: Track-01 ",N/A,"03, ","9, ",,2017-11-26
317499,(2017) Green Market (Jan - Dec),2017-12-01 08:00:00,2017-12-01 20:00:00,Parks Department,Special Event,Manhattan,Union Square Park: North Plaza ,N/A,"5, ","13, ",,2017-12-01
369856,Lawn Maintenance,2017-11-16 00:00:00,2017-11-16 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Magnolia Lawn ,N/A,"5, ","13, ",,2017-11-16
363387,Crab Apple Grove LAWN CLOSURE,2017-11-19 00:00:00,2017-11-19 23:59:00,Parks Department,Construction,Manhattan,Riverside Park: Crab Apple Grove-RSP ,N/A,"7, ","24, ",,2017-11-19
368421,Big Apple Circus,2017-11-19 19:00:00,2017-11-19 20:00:00,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",N/A,"7, ","20, ",,2017-11-19
393344,KCD Inc - Marc Jacobs Fashion Show Feb.2018,2018-02-14 17:00:00,2018-02-15 23:59:00,Street Activity Permit Office,Production Event,Manhattan," LEXINGTON AVENUE between EAST   66 STREET and EAST   67 STREET,  EAST   66 STREET between LEXINGTON AVENUE and PARK AVENUE,  PARK AVENUE between EAST   66 STREET and EAST   67 STREET",Curb Lane Only,"8, ","19, ",West,2018-02-14
380923,2018 NO AMPLIFIED SOUND,2018-02-10 08:00:00,2018-02-10 20:00:00,Parks Department,Special Event,Manhattan,Jackie Robinson Park: Bandshell ,N/A,"10, ","30, ",,2018-02-10
376700,OCTOBER SYNTHETIC TURF CARE,2017-11-15 06:00:00,2017-11-15 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-11-15
349802,Greenwood Heights CSA,2017-11-11 09:00:00,2017-11-11 11:00:00,Parks Department,Special Event,Brooklyn,Slope Park: Slope Park ,N/A,"7, ","72, ",,2017-11-11
374547,PE classes,2017-11-16 11:00:00,2017-11-16 13:00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park ,N/A,"3, ","42, ",,2017-11-16
369846,Lawn Maintenance,2017-11-16 00:00:00,2017-11-16 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Farragut Lawn ,N/A,"5, ","13, ",,2017-11-16
